building_name,unit_name,address,beds,baths,rent,sqft,availability,url,amenities
FloCo Fusion,#416,1000 University Ave SE Minneapolis MN 55414,4,2,$745.00,,09-01-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10057,"14 Foot Ceilings, 9 Foot Ceilings, Air Conditioning, Apple TV, Bay Windows, Built-In Sound System, Carpet, Central Heat and Air Conditioning, Closet Organizers, Den, Dining Room, Dishwasher, Electronic Key System, Exposed Brick Walls, Fireplace, Flat-Screen TV, Fresh Paint, Furnished, Furnished Packages Available, Garbage Disposal, Hardwood Floors, High Ceilings, In Bedroom Vanity w Sink, Microwave, Mini-Fridge, Mirrored Bedroom Closet Doors, New Windows, Oven, Oversized Windows, Parking Available, Patio, Porch, Private Balcony, Private Bathrooms, Private Patio, Refrigerator, Roommate Matching Available, Security Cameras On Site, Tech Packages, Walking Distance to Class, Washer & Dryer, iPod Docking Stations, 24 Hour Emergency Maintenance, 24 hour Fitness Center, ATM, After Hours Security Guard, Billiards, Business Center, Cable Ready, Cats, Coffee Bar, Common Area Wi-Fi, Complimentary Continental Breakfast, Computer Lab, Concierge Desk, Controlled Building Access, Courtesy Patrol Officer, Cyber Lounge, Cycling and Yoga Studio with Virtual Training Software, Dog Park, Dogs, Dry Cleaning Services, Elevator, Entrance Secured, Fitness Center, Free Coffee Cookies & Doughnuts Daily, Free Group Exercise Classes, Free Printing, Free Tanning, Game Room, Late Night Shuttle Service, Laundry On-Site, Laundry Room, Movie Theater, On Bus Line, On-Site Maintenance, Pets Allowed, Property Manager On Site, TV Lounge, Vending Machines, Wii Lounge, Courtyard, Deck, Grill, Outdoor Seating, Outside Grilling Terrace with Fire Pits, Picnic Area, Sun Deck, Yard"
FloCo Fusion,#116,1000 University Ave SE Minneapolis MN 55414,3,2,$885.00,,09-01-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10057,"14 Foot Ceilings, 9 Foot Ceilings, Air Conditioning, Apple TV, Bay Windows, Built-In Sound System, Carpet, Central Heat and Air Conditioning, Closet Organizers, Den, Dining Room, Dishwasher, Electronic Key System, Exposed Brick Walls, Fireplace, Flat-Screen TV, Fresh Paint, Furnished, Furnished Packages Available, Garbage Disposal, Hardwood Floors, High Ceilings, In Bedroom Vanity w Sink, Microwave, Mini-Fridge, Mirrored Bedroom Closet Doors, New Windows, Oven, Oversized Windows, Parking Available, Patio, Porch, Private Balcony, Private Bathrooms, Private Patio, Refrigerator, Roommate Matching Available, Security Cameras On Site, Tech Packages, Walking Distance to Class, Washer & Dryer, iPod Docking Stations, 24 Hour Emergency Maintenance, 24 hour Fitness Center, ATM, After Hours Security Guard, Billiards, Business Center, Cable Ready, Cats, Coffee Bar, Common Area Wi-Fi, Complimentary Continental Breakfast, Computer Lab, Concierge Desk, Controlled Building Access, Courtesy Patrol Officer, Cyber Lounge, Cycling and Yoga Studio with Virtual Training Software, Dog Park, Dogs, Dry Cleaning Services, Elevator, Entrance Secured, Fitness Center, Free Coffee Cookies & Doughnuts Daily, Free Group Exercise Classes, Free Printing, Free Tanning, Game Room, Late Night Shuttle Service, Laundry On-Site, Laundry Room, Movie Theater, On Bus Line, On-Site Maintenance, Pets Allowed, Property Manager On Site, TV Lounge, Vending Machines, Wii Lounge, Courtyard, Deck, Grill, Outdoor Seating, Outside Grilling Terrace with Fire Pits, Picnic Area, Sun Deck, Yard"
FloCo Fusion,#408,1000 University Ave SE Minneapolis MN 55414,3,2,$765.00,,09-01-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10057,"14 Foot Ceilings, 9 Foot Ceilings, Air Conditioning, Apple TV, Bay Windows, Built-In Sound System, Carpet, Central Heat and Air Conditioning, Closet Organizers, Den, Dining Room, Dishwasher, Electronic Key System, Exposed Brick Walls, Fireplace, Flat-Screen TV, Fresh Paint, Furnished, Furnished Packages Available, Garbage Disposal, Hardwood Floors, High Ceilings, In Bedroom Vanity w Sink, Microwave, Mini-Fridge, Mirrored Bedroom Closet Doors, New Windows, Oven, Oversized Windows, Parking Available, Patio, Porch, Private Balcony, Private Bathrooms, Private Patio, Refrigerator, Roommate Matching Available, Security Cameras On Site, Tech Packages, Walking Distance to Class, Washer & Dryer, iPod Docking Stations, 24 Hour Emergency Maintenance, 24 hour Fitness Center, ATM, After Hours Security Guard, Billiards, Business Center, Cable Ready, Cats, Coffee Bar, Common Area Wi-Fi, Complimentary Continental Breakfast, Computer Lab, Concierge Desk, Controlled Building Access, Courtesy Patrol Officer, Cyber Lounge, Cycling and Yoga Studio with Virtual Training Software, Dog Park, Dogs, Dry Cleaning Services, Elevator, Entrance Secured, Fitness Center, Free Coffee Cookies & Doughnuts Daily, Free Group Exercise Classes, Free Printing, Free Tanning, Game Room, Late Night Shuttle Service, Laundry On-Site, Laundry Room, Movie Theater, On Bus Line, On-Site Maintenance, Pets Allowed, Property Manager On Site, TV Lounge, Vending Machines, Wii Lounge, Courtyard, Deck, Grill, Outdoor Seating, Outside Grilling Terrace with Fire Pits, Picnic Area, Sun Deck, Yard"
FloCo Fusion,#305,1000 University Ave SE Minneapolis MN 55414,3,2,$805.00,,09-01-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10057,"14 Foot Ceilings, 9 Foot Ceilings, Air Conditioning, Apple TV, Bay Windows, Built-In Sound System, Carpet, Central Heat and Air Conditioning, Closet Organizers, Den, Dining Room, Dishwasher, Electronic Key System, Exposed Brick Walls, Fireplace, Flat-Screen TV, Fresh Paint, Furnished, Furnished Packages Available, Garbage Disposal, Hardwood Floors, High Ceilings, In Bedroom Vanity w Sink, Microwave, Mini-Fridge, Mirrored Bedroom Closet Doors, New Windows, Oven, Oversized Windows, Parking Available, Patio, Porch, Private Balcony, Private Bathrooms, Private Patio, Refrigerator, Roommate Matching Available, Security Cameras On Site, Tech Packages, Walking Distance to Class, Washer & Dryer, iPod Docking Stations, 24 Hour Emergency Maintenance, 24 hour Fitness Center, ATM, After Hours Security Guard, Billiards, Business Center, Cable Ready, Cats, Coffee Bar, Common Area Wi-Fi, Complimentary Continental Breakfast, Computer Lab, Concierge Desk, Controlled Building Access, Courtesy Patrol Officer, Cyber Lounge, Cycling and Yoga Studio with Virtual Training Software, Dog Park, Dogs, Dry Cleaning Services, Elevator, Entrance Secured, Fitness Center, Free Coffee Cookies & Doughnuts Daily, Free Group Exercise Classes, Free Printing, Free Tanning, Game Room, Late Night Shuttle Service, Laundry On-Site, Laundry Room, Movie Theater, On Bus Line, On-Site Maintenance, Pets Allowed, Property Manager On Site, TV Lounge, Vending Machines, Wii Lounge, Courtyard, Deck, Grill, Outdoor Seating, Outside Grilling Terrace with Fire Pits, Picnic Area, Sun Deck, Yard"
FloCo Fusion,#516,1000 University Ave SE Minneapolis MN 55414,3,1,$795.00,,09-01-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10057,"14 Foot Ceilings, 9 Foot Ceilings, Air Conditioning, Apple TV, Bay Windows, Built-In Sound System, Carpet, Central Heat and Air Conditioning, Closet Organizers, Den, Dining Room, Dishwasher, Electronic Key System, Exposed Brick Walls, Fireplace, Flat-Screen TV, Fresh Paint, Furnished, Furnished Packages Available, Garbage Disposal, Hardwood Floors, High Ceilings, In Bedroom Vanity w Sink, Microwave, Mini-Fridge, Mirrored Bedroom Closet Doors, New Windows, Oven, Oversized Windows, Parking Available, Patio, Porch, Private Balcony, Private Bathrooms, Private Patio, Refrigerator, Roommate Matching Available, Security Cameras On Site, Tech Packages, Walking Distance to Class, Washer & Dryer, iPod Docking Stations, 24 Hour Emergency Maintenance, 24 hour Fitness Center, ATM, After Hours Security Guard, Billiards, Business Center, Cable Ready, Cats, Coffee Bar, Common Area Wi-Fi, Complimentary Continental Breakfast, Computer Lab, Concierge Desk, Controlled Building Access, Courtesy Patrol Officer, Cyber Lounge, Cycling and Yoga Studio with Virtual Training Software, Dog Park, Dogs, Dry Cleaning Services, Elevator, Entrance Secured, Fitness Center, Free Coffee Cookies & Doughnuts Daily, Free Group Exercise Classes, Free Printing, Free Tanning, Game Room, Late Night Shuttle Service, Laundry On-Site, Laundry Room, Movie Theater, On Bus Line, On-Site Maintenance, Pets Allowed, Property Manager On Site, TV Lounge, Vending Machines, Wii Lounge, Courtyard, Deck, Grill, Outdoor Seating, Outside Grilling Terrace with Fire Pits, Picnic Area, Sun Deck, Yard"
FloCo Fusion,#313,1000 University Ave SE Minneapolis MN 55414,2,2,$915.00,,09-01-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10057,"14 Foot Ceilings, 9 Foot Ceilings, Air Conditioning, Apple TV, Bay Windows, Built-In Sound System, Carpet, Central Heat and Air Conditioning, Closet Organizers, Den, Dining Room, Dishwasher, Electronic Key System, Exposed Brick Walls, Fireplace, Flat-Screen TV, Fresh Paint, Furnished, Furnished Packages Available, Garbage Disposal, Hardwood Floors, High Ceilings, In Bedroom Vanity w Sink, Microwave, Mini-Fridge, Mirrored Bedroom Closet Doors, New Windows, Oven, Oversized Windows, Parking Available, Patio, Porch, Private Balcony, Private Bathrooms, Private Patio, Refrigerator, Roommate Matching Available, Security Cameras On Site, Tech Packages, Walking Distance to Class, Washer & Dryer, iPod Docking Stations, 24 Hour Emergency Maintenance, 24 hour Fitness Center, ATM, After Hours Security Guard, Billiards, Business Center, Cable Ready, Cats, Coffee Bar, Common Area Wi-Fi, Complimentary Continental Breakfast, Computer Lab, Concierge Desk, Controlled Building Access, Courtesy Patrol Officer, Cyber Lounge, Cycling and Yoga Studio with Virtual Training Software, Dog Park, Dogs, Dry Cleaning Services, Elevator, Entrance Secured, Fitness Center, Free Coffee Cookies & Doughnuts Daily, Free Group Exercise Classes, Free Printing, Free Tanning, Game Room, Late Night Shuttle Service, Laundry On-Site, Laundry Room, Movie Theater, On Bus Line, On-Site Maintenance, Pets Allowed, Property Manager On Site, TV Lounge, Vending Machines, Wii Lounge, Courtyard, Deck, Grill, Outdoor Seating, Outside Grilling Terrace with Fire Pits, Picnic Area, Sun Deck, Yard"
FloCo Fusion,#617 Premium Views,1000 University Ave SE Minneapolis MN 55414,2,2,$995.00,,09-01-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10057,"14 Foot Ceilings, 9 Foot Ceilings, Air Conditioning, Apple TV, Bay Windows, Built-In Sound System, Carpet, Central Heat and Air Conditioning, Closet Organizers, Den, Dining Room, Dishwasher, Electronic Key System, Exposed Brick Walls, Fireplace, Flat-Screen TV, Fresh Paint, Furnished, Furnished Packages Available, Garbage Disposal, Hardwood Floors, High Ceilings, In Bedroom Vanity w Sink, Microwave, Mini-Fridge, Mirrored Bedroom Closet Doors, New Windows, Oven, Oversized Windows, Parking Available, Patio, Porch, Private Balcony, Private Bathrooms, Private Patio, Refrigerator, Roommate Matching Available, Security Cameras On Site, Tech Packages, Walking Distance to Class, Washer & Dryer, iPod Docking Stations, 24 Hour Emergency Maintenance, 24 hour Fitness Center, ATM, After Hours Security Guard, Billiards, Business Center, Cable Ready, Cats, Coffee Bar, Common Area Wi-Fi, Complimentary Continental Breakfast, Computer Lab, Concierge Desk, Controlled Building Access, Courtesy Patrol Officer, Cyber Lounge, Cycling and Yoga Studio with Virtual Training Software, Dog Park, Dogs, Dry Cleaning Services, Elevator, Entrance Secured, Fitness Center, Free Coffee Cookies & Doughnuts Daily, Free Group Exercise Classes, Free Printing, Free Tanning, Game Room, Late Night Shuttle Service, Laundry On-Site, Laundry Room, Movie Theater, On Bus Line, On-Site Maintenance, Pets Allowed, Property Manager On Site, TV Lounge, Vending Machines, Wii Lounge, Courtyard, Deck, Grill, Outdoor Seating, Outside Grilling Terrace with Fire Pits, Picnic Area, Sun Deck, Yard"
FloCo Fusion,#407,1000 University Ave SE Minneapolis MN 55414,2,1,$835.00,,09-01-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10057,"14 Foot Ceilings, 9 Foot Ceilings, Air Conditioning, Apple TV, Bay Windows, Built-In Sound System, Carpet, Central Heat and Air Conditioning, Closet Organizers, Den, Dining Room, Dishwasher, Electronic Key System, Exposed Brick Walls, Fireplace, Flat-Screen TV, Fresh Paint, Furnished, Furnished Packages Available, Garbage Disposal, Hardwood Floors, High Ceilings, In Bedroom Vanity w Sink, Microwave, Mini-Fridge, Mirrored Bedroom Closet Doors, New Windows, Oven, Oversized Windows, Parking Available, Patio, Porch, Private Balcony, Private Bathrooms, Private Patio, Refrigerator, Roommate Matching Available, Security Cameras On Site, Tech Packages, Walking Distance to Class, Washer & Dryer, iPod Docking Stations, 24 Hour Emergency Maintenance, 24 hour Fitness Center, ATM, After Hours Security Guard, Billiards, Business Center, Cable Ready, Cats, Coffee Bar, Common Area Wi-Fi, Complimentary Continental Breakfast, Computer Lab, Concierge Desk, Controlled Building Access, Courtesy Patrol Officer, Cyber Lounge, Cycling and Yoga Studio with Virtual Training Software, Dog Park, Dogs, Dry Cleaning Services, Elevator, Entrance Secured, Fitness Center, Free Coffee Cookies & Doughnuts Daily, Free Group Exercise Classes, Free Printing, Free Tanning, Game Room, Late Night Shuttle Service, Laundry On-Site, Laundry Room, Movie Theater, On Bus Line, On-Site Maintenance, Pets Allowed, Property Manager On Site, TV Lounge, Vending Machines, Wii Lounge, Courtyard, Deck, Grill, Outdoor Seating, Outside Grilling Terrace with Fire Pits, Picnic Area, Sun Deck, Yard"
FloCo Fusion,#413,1000 University Ave SE Minneapolis MN 55414,2,2,$915.00,,09-01-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10057,"14 Foot Ceilings, 9 Foot Ceilings, Air Conditioning, Apple TV, Bay Windows, Built-In Sound System, Carpet, Central Heat and Air Conditioning, Closet Organizers, Den, Dining Room, Dishwasher, Electronic Key System, Exposed Brick Walls, Fireplace, Flat-Screen TV, Fresh Paint, Furnished, Furnished Packages Available, Garbage Disposal, Hardwood Floors, High Ceilings, In Bedroom Vanity w Sink, Microwave, Mini-Fridge, Mirrored Bedroom Closet Doors, New Windows, Oven, Oversized Windows, Parking Available, Patio, Porch, Private Balcony, Private Bathrooms, Private Patio, Refrigerator, Roommate Matching Available, Security Cameras On Site, Tech Packages, Walking Distance to Class, Washer & Dryer, iPod Docking Stations, 24 Hour Emergency Maintenance, 24 hour Fitness Center, ATM, After Hours Security Guard, Billiards, Business Center, Cable Ready, Cats, Coffee Bar, Common Area Wi-Fi, Complimentary Continental Breakfast, Computer Lab, Concierge Desk, Controlled Building Access, Courtesy Patrol Officer, Cyber Lounge, Cycling and Yoga Studio with Virtual Training Software, Dog Park, Dogs, Dry Cleaning Services, Elevator, Entrance Secured, Fitness Center, Free Coffee Cookies & Doughnuts Daily, Free Group Exercise Classes, Free Printing, Free Tanning, Game Room, Late Night Shuttle Service, Laundry On-Site, Laundry Room, Movie Theater, On Bus Line, On-Site Maintenance, Pets Allowed, Property Manager On Site, TV Lounge, Vending Machines, Wii Lounge, Courtyard, Deck, Grill, Outdoor Seating, Outside Grilling Terrace with Fire Pits, Picnic Area, Sun Deck, Yard"
FloCo Fusion,#503,1000 University Ave SE Minneapolis MN 55414,1,1,$1445.00,,09-01-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10057,"14 Foot Ceilings, 9 Foot Ceilings, Air Conditioning, Apple TV, Bay Windows, Built-In Sound System, Carpet, Central Heat and Air Conditioning, Closet Organizers, Den, Dining Room, Dishwasher, Electronic Key System, Exposed Brick Walls, Fireplace, Flat-Screen TV, Fresh Paint, Furnished, Furnished Packages Available, Garbage Disposal, Hardwood Floors, High Ceilings, In Bedroom Vanity w Sink, Microwave, Mini-Fridge, Mirrored Bedroom Closet Doors, New Windows, Oven, Oversized Windows, Parking Available, Patio, Porch, Private Balcony, Private Bathrooms, Private Patio, Refrigerator, Roommate Matching Available, Security Cameras On Site, Tech Packages, Walking Distance to Class, Washer & Dryer, iPod Docking Stations, 24 Hour Emergency Maintenance, 24 hour Fitness Center, ATM, After Hours Security Guard, Billiards, Business Center, Cable Ready, Cats, Coffee Bar, Common Area Wi-Fi, Complimentary Continental Breakfast, Computer Lab, Concierge Desk, Controlled Building Access, Courtesy Patrol Officer, Cyber Lounge, Cycling and Yoga Studio with Virtual Training Software, Dog Park, Dogs, Dry Cleaning Services, Elevator, Entrance Secured, Fitness Center, Free Coffee Cookies & Doughnuts Daily, Free Group Exercise Classes, Free Printing, Free Tanning, Game Room, Late Night Shuttle Service, Laundry On-Site, Laundry Room, Movie Theater, On Bus Line, On-Site Maintenance, Pets Allowed, Property Manager On Site, TV Lounge, Vending Machines, Wii Lounge, Courtyard, Deck, Grill, Outdoor Seating, Outside Grilling Terrace with Fire Pits, Picnic Area, Sun Deck, Yard"
Spectrum Apartments & Townhomes,809-8,815 SE 9th Ave Minneapolis MN 55414 USA,4,4,$2895.00,1715,06-05-2026,https://listings.umn.edu/city/minneapolis-mn/listing/230892,"9 Foot Ceilings, Air Conditioning, Bedrooms Keyed Separately, Ceiling Fans, Central Heat and Air Conditioning, Dishwasher, Fresh Paint, Furnished, Garbage Disposal, Granite Countertops, Hardwood Floors, In Bedroom Vanity w Sink, Keyless Entry, Microwave, Oven, Parking Available, Private Balcony, Private Bathrooms, Private Entrance, Private Terrace, Refrigerator, Stainless Steel Kitchen Appliances, Washer & Dryer, Window Treatments & Coverings, Wood Plank Flooring, Stainless Steel Appliances, 24 Hour Emergency Maintenance, 24 hour Fitness Center, ADA Accessible, Cable Ready, Cats, Clubhouse, Coffee Bar, Common Area Wi-Fi, Conference Rooms, Controlled Building Access, Cycling and Yoga Studio with Virtual Training Software, Dog Park, Dogs, Elevator, Entrance Secured, Entry Intercom Systems, Fitness Center, Free Tanning, Internet Ready, No Smoking Allowed, On Bus Line, On-Site Maintenance, Package Lockers, Pet Stations, Pet Wash Stations, Pets Allowed, Property Manager On Site, Rooftop Accessibility, Rooftop Tanning Deck, Sauna, Spa, Study Room, TV Lounge, Tanning, Wii Lounge, Yoga Facility, Rooftop Deck, Community Lounge, Dog Wash Station, Fenced Dog Run, Automated Package Delivery, Elevators, Online Rent Payment, 247 Fitness Center, Courtyard, Fire Pit, Grill, Hot Tub, Outdoor Seating, Rooftop Terrace, Swimming Pool"
